1.157779421611258840e+03,0.000000000000000000e+00,6.671110497090159015e+02
0.000000000000000000e+00,1.152823051522085507e+03,3.861290685020942988e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
